genotype,Pop,Latitude,Longitude,Ac,Li,Ac_CNV,Li_CNV,CNH,current_30arcsec_annualPET,current_30arcsec_aridityIndexThornthwaite,current_30arcsec_climaticMoistureIndex,current_30arcsec_continentality,current_30arcsec_embergerQ,current_30arcsec_growingDegDays0,current_30arcsec_growingDegDays5,current_30arcsec_maxTempColdest,current_30arcsec_minTempWarmest,current_30arcsec_monthCountByTemp10,current_30arcsec_PETColdestQuarter,current_30arcsec_PETDriestQuarter,current_30arcsec_PETseasonality,current_30arcsec_PETWarmestQuarter,current_30arcsec_PETWettestQuarter,current_30arcsec_thermicityIndex,wc2.1_30s_bio_1,wc2.1_30s_bio_10,wc2.1_30s_bio_11,wc2.1_30s_bio_12,wc2.1_30s_bio_13,wc2.1_30s_bio_14,wc2.1_30s_bio_15,wc2.1_30s_bio_16,wc2.1_30s_bio_17,wc2.1_30s_bio_18,wc2.1_30s_bio_19,wc2.1_30s_bio_2,wc2.1_30s_bio_3,wc2.1_30s_bio_4,wc2.1_30s_bio_5,wc2.1_30s_bio_6,wc2.1_30s_bio_7,wc2.1_30s_bio_8,wc2.1_30s_bio_9
CIL_006,CIL,41.963333,-87.631667,0,0,0,0,0,929.5179931640625,29.310000228881837,-0.019999999552965164,28.229999923706053,85.26999969482422,34611.3,25355.4,-8.6,179.6,6,17.716000366210938,17.716000366210938,5352.683984375,145.98799743652344,145.98799743652344,123.95,9.72166690826416,21.796665954589844,-3.1666667461395264,921,100,39,26.010952377319335,287.4,149,287.4,149,9.970000267028809,26.37566146850586,1009.4595825195313,28.5,-9.300000190734863,37.79999923706055,21.796665954589844,-3.1666667461395264
CIL_007,CIL,41.963333,-87.634167,0,0,0,0,0,929.3459838867187,29.276000213623046,-0.019999999552965164,28.25999984741211,85.22599945068359,34589.7,25344.9,-9,179.6,6,17.70800018310547,17.70800018310547,5353.58603515625,145.98799743652344,145.98799743652344,123.9,9.716666793823242,21.793332672119142,-3.1666667461395264,922.8,100.2,39,26.079176330566405,288.4,149,288.4,149,9.970000267028809,26.37566146850586,1009.2483520507812,28.5,-9.300000190734863,37.79999923706055,21.793332672119142,-3.1666667461395264
CIL_008,CIL,41.963333,-87.634167,1,1,3,2,1,929.3459838867187,29.276000213623046,-0.019999999552965164,28.25999984741211,85.22599945068359,34589.7,25344.9,-9,179.6,6,17.70800018310547,17.70800018310547,5353.58603515625,145.98799743652344,145.98799743652344,123.9,9.716666793823242,21.793332672119142,-3.1666667461395264,922.8,100.2,39,26.079176330566405,288.4,149,288.4,149,9.970000267028809,26.37566146850586,1009.2483520507812,28.5,-9.300000190734863,37.79999923706055,21.793332672119142,-3.1666667461395264
CIL_009,CIL,41.963611,-87.631389,1,0,1,0,0,929.5179931640625,29.310000228881837,-0.019999999552965164,28.229999923706053,85.26999969482422,34611.3,25355.4,-8.6,179.6,6,17.716000366210938,17.716000366210938,5352.683984375,145.98799743652344,145.98799743652344,123.95,9.72166690826416,21.796665954589844,-3.1666667461395264,921,100,39,26.010952377319335,287.4,149,287.4,149,9.970000267028809,26.37566146850586,1009.4595825195313,28.5,-9.300000190734863,37.79999923706055,21.796665954589844,-3.1666667461395264
CIL_010,CIL,41.963889,-87.632778,1,1,4,1,1,929.4074859619141,29.3100004196167,-0.019999999552965164,28.25,85.22249984741211,34600.5,25347,-9,179.5,6,17.702500343322754,17.702500343322754,5353.02001953125,145.9749984741211,145.9749984741211,123.75,9.719791889190674,21.795832633972168,-3.1666667461395264,921.25,100,39,26.004141330718994,287.5,149,287.5,149,9.968750238418579,26.37235450744629,1009.3861083984375,28.5,-9.300000190734863,37.79999923706055,21.795832633972168,-3.1666667461395264
CIL_011,CIL,41.963889,-87.633611,1,1,4,2,1,929.4074859619141,29.3100004196167,-0.019999999552965164,28.25,85.22249984741211,34600.5,25347,-9,179.5,6,17.702500343322754,17.702500343322754,5353.02001953125,145.9749984741211,145.9749984741211,123.75,9.719791889190674,21.795832633972168,-3.1666667461395264,921.25,100,39,26.004141330718994,287.5,149,287.5,149,9.968750238418579,26.37235450744629,1009.3861083984375,28.5,-9.300000190734863,37.79999923706055,21.795832633972168,-3.1666667461395264
CMO_004,CMO,38.962766,-92.25064,1,0,4,0,0,1106.7049865722656,27.90000009536743,-0.11749999783933163,27.97499990463257,87.50250053405762,48061.125,40118.625,26,193.75,7,26.62999963760376,26.62999963760376,5665.5174560546875,163.64500045776367,158.09249877929688,190.625,12.292708158493042,24.258333206176758,-0.645833432674408,1021.25,129,40,29.491541385650635,342,150.75,295,150.75,11.789583206176758,29.922842502593994,1000.3290100097656,31.575000286102295,-7.825000166893005,39.40000057220459,17.725000381469727,-0.645833432674408
CMO_005,CMO,38.962766,-92.25064,1,0,5,0,0,1106.7049865722656,27.90000009536743,-0.11749999783933163,27.97499990463257,87.50250053405762,48061.125,40118.625,26,193.75,7,26.62999963760376,26.62999963760376,5665.5174560546875,163.64500045776367,158.09249877929688,190.625,12.292708158493042,24.258333206176758,-0.645833432674408,1021.25,129,40,29.491541385650635,342,150.75,295,150.75,11.789583206176758,29.922842502593994,1000.3290100097656,31.575000286102295,-7.825000166893005,39.40000057220459,17.725000381469727,-0.645833432674408
CMO_006,CMO,38.962766,-92.25064,1,1,2,2,1,1106.7049865722656,27.90000009536743,-0.11749999783933163,27.97499990463257,87.50250053405762,48061.125,40118.625,26,193.75,7,26.62999963760376,26.62999963760376,5665.5174560546875,163.64500045776367,158.09249877929688,190.625,12.292708158493042,24.258333206176758,-0.645833432674408,1021.25,129,40,29.491541385650635,342,150.75,295,150.75,11.789583206176758,29.922842502593994,1000.3290100097656,31.575000286102295,-7.825000166893005,39.40000057220459,17.725000381469727,-0.645833432674408
CMO_007,CMO,38.962766,-92.25064,1,0,6,0,0,1106.7049865722656,27.90000009536743,-0.11749999783933163,27.97499990463257,87.50250053405762,48061.125,40118.625,26,193.75,7,26.62999963760376,26.62999963760376,5665.5174560546875,163.64500045776367,158.09249877929688,190.625,12.292708158493042,24.258333206176758,-0.645833432674408,1021.25,129,40,29.491541385650635,342,150.75,295,150.75,11.789583206176758,29.922842502593994,1000.3290100097656,31.575000286102295,-7.825000166893005,39.40000057220459,17.725000381469727,-0.645833432674408
CMO_008,CMO,38.962766,-92.25064,1,0,2,0,0,1106.7049865722656,27.90000009536743,-0.11749999783933163,27.97499990463257,87.50250053405762,48061.125,40118.625,26,193.75,7,26.62999963760376,26.62999963760376,5665.5174560546875,163.64500045776367,158.09249877929688,190.625,12.292708158493042,24.258333206176758,-0.645833432674408,1021.25,129,40,29.491541385650635,342,150.75,295,150.75,11.789583206176758,29.922842502593994,1000.3290100097656,31.575000286102295,-7.825000166893005,39.40000057220459,17.725000381469727,-0.645833432674408
CMO_010,CMO,38.962766,-92.25064,0,0,0,0,0,1106.7049865722656,27.90000009536743,-0.11749999783933163,27.97499990463257,87.50250053405762,48061.125,40118.625,26,193.75,7,26.62999963760376,26.62999963760376,5665.5174560546875,163.64500045776367,158.09249877929688,190.625,12.292708158493042,24.258333206176758,-0.645833432674408,1021.25,129,40,29.491541385650635,342,150.75,295,150.75,11.789583206176758,29.922842502593994,1000.3290100097656,31.575000286102295,-7.825000166893005,39.40000057220459,17.725000381469727,-0.645833432674408
CMO_012,CMO,38.962766,-92.25064,1,0,4,0,0,1106.7049865722656,27.90000009536743,-0.11749999783933163,27.97499990463257,87.50250053405762,48061.125,40118.625,26,193.75,7,26.62999963760376,26.62999963760376,5665.5174560546875,163.64500045776367,158.09249877929688,190.625,12.292708158493042,24.258333206176758,-0.645833432674408,1021.25,129,40,29.491541385650635,342,150.75,295,150.75,11.789583206176758,29.922842502593994,1000.3290100097656,31.575000286102295,-7.825000166893005,39.40000057220459,17.725000381469727,-0.645833432674408
CMO_013,CMO,38.9379,-92.295,1,0,5,0,0,1112.718017578125,28.129999923706055,-0.12199999690055847,27.97000045776367,87.33600006103515,49628.7,40416.3,27.8,194.8,7,26.980000305175782,26.980000305175782,5679.8220703125,164.36000366210936,158.8,194.15,12.570000076293946,24.6,-0.41333324313163755,1016.8,129,39.6,29.75790939331055,340.8,149,293.6,149,11.910000038146972,30.045427322387695,1004.4396484375,31.95999984741211,-7.679999828338623,39.63999938964844,18.053333282470703,-0.41333324313163755
CMO_014,CMO,38.8397,-92.295,0,0,0,0,0,1117.3820068359375,28.63400001525879,-0.12599999606609344,27.789999389648436,87.57600250244141,50041.2,40618.8,30.8,196,7,27.5939998626709,27.5939998626709,5654.698046875,164.22000122070312,136.6259979248047,198.05,12.383333206176758,24.123333358764647,-0.33333334922790525,1012.8,128.2,39.6,29.350341033935546,339.2,150,290,150,11.889999961853027,30.42479248046875,981.7580200195313,31.54000015258789,-7.539999961853027,39.07999877929687,17.633333206176758,-0.33333334922790525
CMO_015,CMO,38.9395,-92.2954,1,0,2,0,0,1112.8920166015625,28.161999893188476,-0.12399999648332596,27.97000045776367,87.31800079345703,49622.1,40419,27.8,194.8,7,26.968000411987305,26.968000411987305,5680.28603515625,164.35800170898438,158.8,194.15,12.560833549499511,24.593333435058593,-0.42666659951210023,1017.2,129,39.8,29.76190757751465,341,149,293.8,149,11.91500015258789,30.05802192687988,1004.75595703125,31.95999984741211,-7.679999828338623,39.63999938964844,18.043333435058592,-0.42666659951210023
CSC_001,CSC,32.795278,-80.108889,1,1,4,2,1,1255.4100036621094,20.000000476837158,-0.007499999832361937,18.675000190734863,149.18500137329102,80190,80190,142,228.25,11,53.80000019073486,67.845001220703125,4195.110107421875,152.6824951171875,152.6824951171875,364.125,18.379166920979817,26.4277769724528,9.899999936421713,1273.3333333333333,178.33333333333334,64,34.41184616088867,468.6666666666667,222,467.3333333333333,260,11.219444592793783,38.55479176839193,670.8626302083334,32.29999923706055,3.200000047683716,29.099998474121094,26.111111323038738,14.700000127156576
CSC_005,CSC,32.7925,-80.1125,1,0,4,0,0,1257.096659342448,20.108333905537922,-0.008333333147068819,18.68333371480306,149.0500005086263,80205,80205,142,228.16666666666666,11,53.86500040690104,67.94499969482422,4200.718424479167,152.86499786376953,152.86499786376953,364.0833333333333,18.377500152587892,26.4266658782959,9.896666526794434,1273.6,178.2,64,34.34022674560547,468.4,222.2,467.2,260.4,11.231666755676269,38.59679260253906,671.0216186523437,32.29999923706055,3.200000047683716,29.099998474121094,26.110000228881837,14.693333435058594
CSC_006,CSC,32.795278,-80.080278,1,1,4,3,1,1244.7360107421875,21.552000045776367,0,18.7,149.4720031738281,80265.6,80265.6,141.4,229.4,11,53.485999298095706,67.40199737548828,4144.79609375,151.20199890136718,151.20199890136718,364.5,18.461666870117188,26.506666564941405,9.96666660308838,1273.4,179,64,34.701184844970705,470.6,222.2,467.8,258.4,11.123333168029784,38.32981796264649,671.4192016601562,32.29999923706055,3.2799999713897705,29.019999694824218,26.18000030517578,14.786666679382325
CSC_007,CSC,32.795556,-80.081944,1,1,4,3,1,1246.0075073242188,20.852499961853027,0,18.6875,149.46000289916992,80266.5,80266.5,141.5,229.25,11,53.5049991607666,67.4524974822998,4152.8150634765625,151.4375,151.4375,364.4375,18.456250190734863,26.5,9.962499856948853,1273.5,179,64,34.67721176147461,470.5,222.25,467.75,258.5,11.133333206176758,38.35767459869385,671.3172454833984,32.29999923706055,3.274999976158142,29.024999618530273,26.175000190734863,14.77916669845581
CSC_008,CSC,32.796111,-80.109444,1,1,6,2,1,1257.3125,20.042500495910645,-0.009999999776482582,18.71250009536743,148.8925018310547,80154,80154,141.75,228,11,53.84249973297119,67.907501220703125,4208.007568359375,153.03999710083008,153.03999710083008,363.5625,18.36875009536743,26.420832633972168,9.891666650772095,1273.25,178.25,64,34.383084297180176,468.5,222,467.25,260,11.241666793823242,38.597886085510254,670.9283905029297,32.29999923706055,3.175000011920929,29.124998569488525,26.104166507720947,14.6875
CSC_009,CSC,32.793056,-80.108056,1,1,1,3,1,1255.4100036621094,20.000000476837158,-0.007499999832361937,18.675000190734863,149.18500137329102,80190,80190,142,228.25,11,53.80000019073486,67.845001220703125,4195.110107421875,152.6824951171875,152.6824951171875,364.125,18.379166920979817,26.4277769724528,9.899999936421713,1273.3333333333333,178.33333333333334,64,34.41184616088867,468.6666666666667,222,467.3333333333333,260,11.219444592793783,38.55479176839193,670.8626302083334,32.29999923706055,3.200000047683716,29.099998474121094,26.111111323038738,14.700000127156576
CSC_010,CSC,32.793611,-80.109722,1,1,1,2,1,1255.4100036621094,20.000000476837158,-0.007499999832361937,18.675000190734863,149.18500137329102,80190,80190,142,228.25,11,53.80000019073486,67.845001220703125,4195.110107421875,152.6824951171875,152.6824951171875,364.125,18.379166920979817,26.4277769724528,9.899999936421713,1273.3333333333333,178.33333333333334,64,34.41184616088867,468.6666666666667,222,467.3333333333333,260,11.219444592793783,38.55479176839193,670.8626302083334,32.29999923706055,3.200000047683716,29.099998474121094,26.111111323038738,14.700000127156576
CSC_011,CSC,32.793333,-80.111944,1,1,6,3,1,1256.6659912109376,20.058000564575195,-0.007999999821186066,18.68000030517578,149.11600036621093,80193.6,80193.6,142,228.2,11,53.83800048828125,67.91600036621094,4200.09208984375,152.83399658203126,152.83399658203126,364,18.376041889190674,26.424999237060547,9.895833253860474,1273.75,178.25,64,34.351083755493164,468.5,222.25,467.25,260.5,11.231250047683716,38.59536075592041,670.9564971923828,32.29999923706055,3.200000047683716,29.099998474121094,26.108333587646484,14.695833444595337
CSC_012,CSC,32.795833,-80.0825,1,1,5,4,1,1246.0075073242188,20.852499961853027,0,18.6875,149.46000289916992,80266.5,80266.5,141.5,229.25,11,53.5049991607666,67.4524974822998,4152.8150634765625,151.4375,151.4375,364.4375,18.456250190734863,26.5,9.962499856948853,1273.5,179,64,34.67721176147461,470.5,222.25,467.75,258.5,11.133333206176758,38.35767459869385,671.3172454833984,32.29999923706055,3.274999976158142,29.024999618530273,26.175000190734863,14.77916669845581
CSC_014,CSC,32.795278,-80.081944,1,1,5,2,1,1245.9499918619792,21.293333053588867,0,18.700000127156574,149.44000244140625,80304,80304,141.33333333333334,229.33333333333334,11,53.53333282470703,67.486663818359375,4148.903483072917,151.38999938964844,151.38999938964844,364.5,18.461111068725586,26.505555470784504,9.972222010294596,1273.3333333333333,179,64,34.6588986714681,470.3333333333333,222.33333333333334,467.6666666666667,258.6666666666667,11.116666475931803,38.333333333333336,671.3362833658854,32.29999923706055,3.299999952316284,29,26.18333371480306,14.783333460489908
CVA_001,CVA,38.0102242,-78.5170995,1,1,2,2,1,1191.0374755859375,32.322500228881836,-0.05999999865889549,23.237500190734863,110.61000061035156,58194,41428.125,72,184,7,34.55500030517578,34.55500030517578,5537.8875732421875,167.0525016784668,149.47750091552734,214.0625,13.5625,23.77500009536743,2.975000023841858,1137.75,118,76.75,14.197397232055664,327,236.75,316,236.75,12.962500095367432,36.79912757873535,840.36468505859375,31.225000381469727,-4,35.22500038146973,21.854166984558105,2.975000023841858
CVA_002,CVA,38.0102242,-78.5170995,0,1,0,2,0,1191.0374755859375,32.322500228881836,-0.05999999865889549,23.237500190734863,110.61000061035156,58194,41428.125,72,184,7,34.55500030517578,34.55500030517578,5537.8875732421875,167.0525016784668,149.47750091552734,214.0625,13.5625,23.77500009536743,2.975000023841858,1137.75,118,76.75,14.197397232055664,327,236.75,316,236.75,12.962500095367432,36.79912757873535,840.36468505859375,31.225000381469727,-4,35.22500038146973,21.854166984558105,2.975000023841858
CVA_003,CVA,38.0102242,-78.5170995,0,0,0,0,0,1191.0374755859375,32.322500228881836,-0.05999999865889549,23.237500190734863,110.61000061035156,58194,41428.125,72,184,7,34.55500030517578,34.55500030517578,5537.8875732421875,167.0525016784668,149.47750091552734,214.0625,13.5625,23.77500009536743,2.975000023841858,1137.75,118,76.75,14.197397232055664,327,236.75,316,236.75,12.962500095367432,36.79912757873535,840.36468505859375,31.225000381469727,-4,35.22500038146973,21.854166984558105,2.975000023841858
CVA_004,CVA,38.0102242,-78.5170995,0,0,0,0,0,1191.0374755859375,32.322500228881836,-0.05999999865889549,23.237500190734863,110.61000061035156,58194,41428.125,72,184,7,34.55500030517578,34.55500030517578,5537.8875732421875,167.0525016784668,149.47750091552734,214.0625,13.5625,23.77500009536743,2.975000023841858,1137.75,118,76.75,14.197397232055664,327,236.75,316,236.75,12.962500095367432,36.79912757873535,840.36468505859375,31.225000381469727,-4,35.22500038146973,21.854166984558105,2.975000023841858
CVA_005,CVA,38.0102242,-78.5170995,1,0,5,0,0,1191.0374755859375,32.322500228881836,-0.05999999865889549,23.237500190734863,110.61000061035156,58194,41428.125,72,184,7,34.55500030517578,34.55500030517578,5537.8875732421875,167.0525016784668,149.47750091552734,214.0625,13.5625,23.77500009536743,2.975000023841858,1137.75,118,76.75,14.197397232055664,327,236.75,316,236.75,12.962500095367432,36.79912757873535,840.36468505859375,31.225000381469727,-4,35.22500038146973,21.854166984558105,2.975000023841858
CVA_006,CVA,38.0102242,-78.5170995,0,0,0,0,0,1191.0374755859375,32.322500228881836,-0.05999999865889549,23.237500190734863,110.61000061035156,58194,41428.125,72,184,7,34.55500030517578,34.55500030517578,5537.8875732421875,167.0525016784668,149.47750091552734,214.0625,13.5625,23.77500009536743,2.975000023841858,1137.75,118,76.75,14.197397232055664,327,236.75,316,236.75,12.962500095367432,36.79912757873535,840.36468505859375,31.225000381469727,-4,35.22500038146973,21.854166984558105,2.975000023841858
CVA_007,CVA,38.0102242,-78.5170995,0,1,0,1,0,1191.0374755859375,32.322500228881836,-0.05999999865889549,23.237500190734863,110.61000061035156,58194,41428.125,72,184,7,34.55500030517578,34.55500030517578,5537.8875732421875,167.0525016784668,149.47750091552734,214.0625,13.5625,23.77500009536743,2.975000023841858,1137.75,118,76.75,14.197397232055664,327,236.75,316,236.75,12.962500095367432,36.79912757873535,840.36468505859375,31.225000381469727,-4,35.22500038146973,21.854166984558105,2.975000023841858
CVA_010,CVA,38.0102242,-78.5170995,0,0,0,0,0,1191.0374755859375,32.322500228881836,-0.05999999865889549,23.237500190734863,110.61000061035156,58194,41428.125,72,184,7,34.55500030517578,34.55500030517578,5537.8875732421875,167.0525016784668,149.47750091552734,214.0625,13.5625,23.77500009536743,2.975000023841858,1137.75,118,76.75,14.197397232055664,327,236.75,316,236.75,12.962500095367432,36.79912757873535,840.36468505859375,31.225000381469727,-4,35.22500038146973,21.854166984558105,2.975000023841858
CVA_011,CVA,38.0102242,-78.5170995,0,1,0,2,0,1191.0374755859375,32.322500228881836,-0.05999999865889549,23.237500190734863,110.61000061035156,58194,41428.125,72,184,7,34.55500030517578,34.55500030517578,5537.8875732421875,167.0525016784668,149.47750091552734,214.0625,13.5625,23.77500009536743,2.975000023841858,1137.75,118,76.75,14.197397232055664,327,236.75,316,236.75,12.962500095367432,36.79912757873535,840.36468505859375,31.225000381469727,-4,35.22500038146973,21.854166984558105,2.975000023841858
CVA_012,CVA,38.0102242,-78.5170995,0,0,0,0,0,1191.0374755859375,32.322500228881836,-0.05999999865889549,23.237500190734863,110.61000061035156,58194,41428.125,72,184,7,34.55500030517578,34.55500030517578,5537.8875732421875,167.0525016784668,149.47750091552734,214.0625,13.5625,23.77500009536743,2.975000023841858,1137.75,118,76.75,14.197397232055664,327,236.75,316,236.75,12.962500095367432,36.79912757873535,840.36468505859375,31.225000381469727,-4,35.22500038146973,21.854166984558105,2.975000023841858
DCO_002-2,DCO,39.754444,-104.903056,0,0,0,0,0,1146.9719970703125,64.61799926757813,-0.6479999780654907,23.929999923706056,36.37200088500977,40487.7,24021.9,63,149.2,6,31.827999877929688,31.827999877929688,5862.00595703125,173.61800231933594,165.36400146484374,138.15,10.369999885559082,21.653334426879884,0.16999998390674592,414.2,61.8,13,45.18964614868164,158.6,42,139.8,42,15.676666641235352,39.48785171508789,874.9953491210938,31.5,-8.199999809265137,39.7,19.030000305175783,0.16999998390674592
DCO_003,DCO,39.754444,-104.903056,0,0,0,0,0,1146.9719970703125,64.61799926757813,-0.6479999780654907,23.929999923706056,36.37200088500977,40487.7,24021.9,63,149.2,6,31.827999877929688,31.827999877929688,5862.00595703125,173.61800231933594,165.36400146484374,138.15,10.369999885559082,21.653334426879884,0.16999998390674592,414.2,61.8,13,45.18964614868164,158.6,42,139.8,42,15.676666641235352,39.48785171508789,874.9953491210938,31.5,-8.199999809265137,39.7,19.030000305175783,0.16999998390674592
DCO_005,DCO,39.764444,-104.922222,1,0,3,0,0,1148.1739990234375,64.93600158691406,-0.6499999761581421,23.940000534057617,36.04400100708008,40593.3,24063.9,63.4,149.4,6,31.834000015258788,31.834000015258788,5864.2619140625,173.65999755859374,165.46400146484376,138.9,10.448333358764648,21.779999923706054,0.21000002324581146,415.8,62.4,13,44.7745849609375,158.6,42.4,139,42.4,15.763333320617676,39.5071533203125,878.6987670898437,31.7,-8.199999809265137,39.9,19.13666687011719,0.21000002324581146
DCO_006,DCO,39.841944,-105.004722,0,1,0,2,0,1142.6699829101562,65.18500010172527,-0.651666651169459,23.741666793823242,35.77499961853027,37500.25,23681,62,145.5,6,31.551666577657063,31.551666577657063,5852.655029296875,173.17833455403647,164.83666483561197,131.79166666666666,10.47777764002482,21.688888867696125,0.42222219705581665,436.5,66.16666666666667,14,43.909083684285484,165.83333333333334,45.833333333333336,137.5,45.833333333333336,16.013888676961262,40.2867374420166,867.6375732421875,31.75,-8,39.75,14.252778053283691,0.42222219705581665
DCO_008,DCO,39.764167,-104.920556,0,1,0,1,0,1147.625,64.86250114440918,-0.6499999761581421,23.937500476837158,36.10750102996826,40548.75,24045,63.25,149.25,6,31.8125,31.8125,5861.482421875,173.56499862670898,165.38750076293945,138.5625,10.43958330154419,21.762499809265137,0.2083333544433117,415.5,62.25,13,44.88270568847656,158.5,42.25,139.25,42.25,15.758333206176758,39.519357681274414,878.0345306396484,31.675000190734863,-8.199999809265137,39.875,19.12083339691162,0.2083333544433117
DCO_009,DCO,39.784444,-104.896389,0,1,0,1,0,1152.9600016276042,65.45166651407878,-0.6550000011920929,24.049999872843426,35.531667709350586,37704.5,24183.25,63,149.83333333333334,6,31.81333287556966,31.81333287556966,5904.913330078125,174.6050008138021,166.3999989827474,140.75,10.402777830759684,21.830554644266766,-2.669791380564428e-8,405.8333333333333,59.833333333333336,12.166666666666666,44.74693616231283,154.83333333333334,41.166666666666664,137.16666666666666,41.166666666666664,15.85277764002482,39.38583564758301,888.3142598470052,31.8166659673055,-8.433333237965902,40.24999872843424,19.183332761128742,-2.669791380564428e-8
DCO_010,DCO,39.784444,-104.896389,0,1,0,2,0,1152.9600016276042,65.45166651407878,-0.6550000011920929,24.049999872843426,35.531667709350586,37704.5,24183.25,63,149.83333333333334,6,31.81333287556966,31.81333287556966,5904.913330078125,174.6050008138021,166.3999989827474,140.75,10.402777830759684,21.830554644266766,-2.669791380564428e-8,405.8333333333333,59.833333333333336,12.166666666666666,44.74693616231283,154.83333333333334,41.166666666666664,137.16666666666666,41.166666666666664,15.85277764002482,39.38583564758301,888.3142598470052,31.8166659673055,-8.433333237965902,40.24999872843424,19.183332761128742,-2.669791380564428e-8
DCO_011,DCO,39.742488,-105.513608,1,0,2,0,0,1001.990000406901,57.203334172566734,-0.5566666622956594,21.300000190734863,40.77333323160807,15557.5,12415.5,30,67,4,25.116666475931805,25.116666475931805,5441.3349609375,157.06000010172525,152.7133331298828,-37,5.33472220102946,14.952777862548828,-3.1472222407658896,441.1666666666667,58,18.166666666666668,37.24744478861491,158.33333333333334,61.833333333333336,158.33333333333334,61.833333333333336,16.969443957010906,46.07062594095866,744.3815714518229,25.550000190734863,-11.283333460489908,36.83333396911621,14.952777862548828,-3.1472222407658896
DCO_012,DCO,39.754086,-104.89274,1,0,1,0,0,1147.5919921875,64.63799896240235,-0.6479999780654907,23.95,36.35200119018555,40524,24045,63,149.4,6,31.813999557495116,31.813999557495116,5867.5119140625,173.7699981689453,165.4220001220703,138.65,10.367499923706054,21.66333427429199,0.13999994546175004,413.2,61.2,12.6,45.32686309814453,158.2,41.6,140,41.6,15.675,39.444007110595706,876.4737670898437,31.520000076293947,-8.219999885559082,39.74000015258789,19.04000053405762,0.13999994546175004
DCO_013,DCO,39.754086,-104.89274,1,0,3,0,0,1147.5919921875,64.63799896240235,-0.6479999780654907,23.95,36.35200119018555,40524,24045,63,149.4,6,31.813999557495116,31.813999557495116,5867.5119140625,173.7699981689453,165.4220001220703,138.65,10.367499923706054,21.66333427429199,0.13999994546175004,413.2,61.2,12.6,45.32686309814453,158.2,41.6,140,41.6,15.675,39.444007110595706,876.4737670898437,31.520000076293947,-8.219999885559082,39.74000015258789,19.04000053405762,0.13999994546175004
DGA_001,DGA,34.124712,-83.215489,0,0,0,0,0,1317.2000122070312,31.785000324249268,-0.029999999329447746,20.662500381469727,135.20499801635742,69021,69021,111.5,197.5,9,47.98249912261963,92.65999984741211,5168.070068359375,170.63999938964844,64.79000091552734,278.3125,16.059375286102295,25.200000762939453,6.633333444595337,1285,141.5,85.5,15.291686534881592,385.25,266.5,315.25,351.5,12.87291669845581,39.57849597930908,750.7321929931641,32.22500038146973,-0.30000001192092896,32.52499961853027,8.212500095367432,16.583332538604736
DGA_002,DGA,34.124712,-83.215489,1,1,4,2,1,1317.2000122070312,31.785000324249268,-0.029999999329447746,20.662500381469727,135.20499801635742,69021,69021,111.5,197.5,9,47.98249912261963,92.65999984741211,5168.070068359375,170.63999938964844,64.79000091552734,278.3125,16.059375286102295,25.200000762939453,6.633333444595337,1285,141.5,85.5,15.291686534881592,385.25,266.5,315.25,351.5,12.87291669845581,39.57849597930908,750.7321929931641,32.22500038146973,-0.30000001192092896,32.52499961853027,8.212500095367432,16.583332538604736
DGA_005,DGA,34.124712,-83.215489,1,1,1,2,1,1317.2000122070312,31.785000324249268,-0.029999999329447746,20.662500381469727,135.20499801635742,69021,69021,111.5,197.5,9,47.98249912261963,92.65999984741211,5168.070068359375,170.63999938964844,64.79000091552734,278.3125,16.059375286102295,25.200000762939453,6.633333444595337,1285,141.5,85.5,15.291686534881592,385.25,266.5,315.25,351.5,12.87291669845581,39.57849597930908,750.7321929931641,32.22500038146973,-0.30000001192092896,32.52499961853027,8.212500095367432,16.583332538604736
DGA_006,DGA,34.124712,-83.215489,1,1,4,2,1,1317.2000122070312,31.785000324249268,-0.029999999329447746,20.662500381469727,135.20499801635742,69021,69021,111.5,197.5,9,47.98249912261963,92.65999984741211,5168.070068359375,170.63999938964844,64.79000091552734,278.3125,16.059375286102295,25.200000762939453,6.633333444595337,1285,141.5,85.5,15.291686534881592,385.25,266.5,315.25,351.5,12.87291669845581,39.57849597930908,750.7321929931641,32.22500038146973,-0.30000001192092896,32.52499961853027,8.212500095367432,16.583332538604736
DGA_007,DGA,34.124712,-83.215489,1,0,2,0,0,1317.2000122070312,31.785000324249268,-0.029999999329447746,20.662500381469727,135.20499801635742,69021,69021,111.5,197.5,9,47.98249912261963,92.65999984741211,5168.070068359375,170.63999938964844,64.79000091552734,278.3125,16.059375286102295,25.200000762939453,6.633333444595337,1285,141.5,85.5,15.291686534881592,385.25,266.5,315.25,351.5,12.87291669845581,39.57849597930908,750.7321929931641,32.22500038146973,-0.30000001192092896,32.52499961853027,8.212500095367432,16.583332538604736
DGA_008,DGA,34.124712,-83.215489,1,1,4,3,1,1317.2000122070312,31.785000324249268,-0.029999999329447746,20.662500381469727,135.20499801635742,69021,69021,111.5,197.5,9,47.98249912261963,92.65999984741211,5168.070068359375,170.63999938964844,64.79000091552734,278.3125,16.059375286102295,25.200000762939453,6.633333444595337,1285,141.5,85.5,15.291686534881592,385.25,266.5,315.25,351.5,12.87291669845581,39.57849597930908,750.7321929931641,32.22500038146973,-0.30000001192092896,32.52499961853027,8.212500095367432,16.583332538604736
